query_sample_id,query_index,query_label,query_project,query_cve,query_code_chars,query_code_lines,query_codebert_tokens,query_truncated_for_embedding,embedding_token_window,rank,faiss_l2_distance,retrieved_index,retrieved_sample_id,retrieved_label,label_matches_query,retrieved_project,retrieved_cve,retrieved_cve_normalized,same_cve,retrieved_dataset_type,retrieved_source,retrieved_code_chars,retrieved_code_lines,retrieved_codebert_tokens,lexical_jaccard,query_snippet,retrieved_snippet,query_file_name,query_unique_id,query_target,query_vulnerable_line_numbers,query_dataset_type,query_source_signature_path,query_commit_hash,query_full_trace,retrieved_file_name,retrieved_unique_id,retrieved_target,retrieved_vulnerable_line_numbers,retrieved_source_signature_path,retrieved_commit_hash,retrieved_full_trace
13,12,Vulnerable,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,492,1,173,False,tail_512,1,4.72998046875,351,trace-csv::352,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,305,1,147,0.06382978723404255,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);if (se...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p + old < arena(h) + h->used) { if (p == arena(h)) { return p; return buf; while ((fn = zrea...",13,13,1,1,test,,,"r   = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);
struct server *server = get_server(buf, r);
int ret = add_server(manager, server);
char *cmd = construct_command_line(manager, server);
if (server->method) method = server->method;
snprintf(cmd, BUF_SIZE, '%s -m %s --manager-address %s -f %s/.shadowsocks_%s.pid -c %s/.shadowsocks_%s.conf`', executable, method, manager->manager_address, working_dir, server->port, working_dir, server->port);
if (system(cmd) == -1) {
",zsh-5.4.2/1.json#trace2,352,1,"700,726,770,867,1663,1665,4622,4661,4963,4993",tracer-signaturedb-rag/signature-db-ori/zsh-5.4.2/1.json,c887250844cb9957b7a996fc52f754e4,"	de = readdir(dir);
    return metafy(de->d_name, -1, META_STATIC);
	    buf = hrealloc(buf, len, len + meta + 1);
    if (!old && !p)
    if (p + old < arena(h) + h->used) {
    if (p == arena(h)) {
	return p;
    return buf;
		while ((fn = zreaddir(lock, 1)) && !errflag) {
			sprintf(buf, ""%s/%s?%s"", *s, fn, u);"
13,12,Vulnerable,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,492,1,173,False,tail_512,2,4.7685546875,364,trace-csv::365,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,299,1,142,0.06382978723404255,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);if (se...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p + old < arena(h) + h->used) { if (p == arena(h)) { return p; return buf; while ((fn = zrea...",13,13,1,1,test,,,"r   = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);
struct server *server = get_server(buf, r);
int ret = add_server(manager, server);
char *cmd = construct_command_line(manager, server);
if (server->method) method = server->method;
snprintf(cmd, BUF_SIZE, '%s -m %s --manager-address %s -f %s/.shadowsocks_%s.pid -c %s/.shadowsocks_%s.conf`', executable, method, manager->manager_address, working_dir, server->port, working_dir, server->port);
if (system(cmd) == -1) {
",zsh-5.4.2/2.json#trace2,365,1,"700,726,770,867,1663,1667,4622,4661,4963,4993",tracer-signaturedb-rag/signature-db-ori/zsh-5.4.2/2.json,c887250844cb9957b7a996fc52f754e4,"	de = readdir(dir);
    return metafy(de->d_name, -1, META_STATIC);
	    buf = hrealloc(buf, len, len + meta + 1);
    if (!old && !p)
    if (p + old < arena(h) + h->used) {
    if (p == arena(h)) {
	return p;
    return buf;
		while ((fn = zreaddir(lock, 1)) && !errflag) {
			sprintf(buf, ""%s/%s"", *s, fn);"
13,12,Vulnerable,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,492,1,173,False,tail_512,3,4.787841796875,362,trace-csv::363,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,223,1,106,0.045454545454545456,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);if (se...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); return p; return buf; while ((fn = zreaddir(lock, 1)) && !errflag) { sprintf(buf, ""%s/%s?%s"", *s, fn, u);",13,13,1,1,test,,,"r   = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);
struct server *server = get_server(buf, r);
int ret = add_server(manager, server);
char *cmd = construct_command_line(manager, server);
if (server->method) method = server->method;
snprintf(cmd, BUF_SIZE, '%s -m %s --manager-address %s -f %s/.shadowsocks_%s.pid -c %s/.shadowsocks_%s.conf`', executable, method, manager->manager_address, working_dir, server->port, working_dir, server->port);
if (system(cmd) == -1) {
",zsh-5.4.2/1.json#trace13,363,1,"699,1663,1665,4622,4661,4963,4993",tracer-signaturedb-rag/signature-db-ori/zsh-5.4.2/1.json,c887250844cb9957b7a996fc52f754e4,"	de = readdir(dir);
    return metafy(de->d_name, -1, META_STATIC);
	    buf = hrealloc(buf, len, len + meta + 1);
	return p;
    return buf;
		while ((fn = zreaddir(lock, 1)) && !errflag) {
			sprintf(buf, ""%s/%s?%s"", *s, fn, u);"
13,12,Vulnerable,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,492,1,173,False,tail_512,4,4.8203125,375,trace-csv::376,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,217,1,101,0.045454545454545456,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);if (se...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); return p; return buf; while ((fn = zreaddir(lock, 1)) && !errflag) { sprintf(buf, ""%s/%s"", *s, fn);",13,13,1,1,test,,,"r   = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);
struct server *server = get_server(buf, r);
int ret = add_server(manager, server);
char *cmd = construct_command_line(manager, server);
if (server->method) method = server->method;
snprintf(cmd, BUF_SIZE, '%s -m %s --manager-address %s -f %s/.shadowsocks_%s.pid -c %s/.shadowsocks_%s.conf`', executable, method, manager->manager_address, working_dir, server->port, working_dir, server->port);
if (system(cmd) == -1) {
",zsh-5.4.2/2.json#trace13,376,1,"699,1663,1667,4622,4661,4963,4993",tracer-signaturedb-rag/signature-db-ori/zsh-5.4.2/2.json,c887250844cb9957b7a996fc52f754e4,"	de = readdir(dir);
    return metafy(de->d_name, -1, META_STATIC);
	    buf = hrealloc(buf, len, len + meta + 1);
	return p;
    return buf;
		while ((fn = zreaddir(lock, 1)) && !errflag) {
			sprintf(buf, ""%s/%s"", *s, fn);"
13,12,Vulnerable,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,492,1,173,False,tail_512,5,4.825927734375,366,trace-csv::367,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,352,1,169,0.0625,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);if (se...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { if (p =...",13,13,1,1,test,,,"r   = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);
struct server *server = get_server(buf, r);
int ret = add_server(manager, server);
char *cmd = construct_command_line(manager, server);
if (server->method) method = server->method;
snprintf(cmd, BUF_SIZE, '%s -m %s --manager-address %s -f %s/.shadowsocks_%s.pid -c %s/.shadowsocks_%s.conf`', executable, method, manager->manager_address, working_dir, server->port, working_dir, server->port);
if (system(cmd) == -1) {
",zsh-5.4.2/2.json#trace4,367,1,"700,711,726,770,867,1663,1667,4622,4661,4963,4993",tracer-signaturedb-rag/signature-db-ori/zsh-5.4.2/2.json,c887250844cb9957b7a996fc52f754e4,"	de = readdir(dir);
    return metafy(de->d_name, -1, META_STATIC);
	    buf = hrealloc(buf, len, len + meta + 1);
    if (!old && !p)
	if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h))
    if (p + old < arena(h) + h->used) {
    if (p == arena(h)) {
	return p;
    return buf;
		while ((fn = zreaddir(lock, 1)) && !errflag) {
			sprintf(buf, ""%s/%s"", *s, fn);"
13,12,Vulnerable,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,492,1,173,False,tail_512,6,4.825927734375,368,trace-csv::369,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,352,1,169,0.0625,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);if (se...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { if (p =...",13,13,1,1,test,,,"r   = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);
struct server *server = get_server(buf, r);
int ret = add_server(manager, server);
char *cmd = construct_command_line(manager, server);
if (server->method) method = server->method;
snprintf(cmd, BUF_SIZE, '%s -m %s --manager-address %s -f %s/.shadowsocks_%s.pid -c %s/.shadowsocks_%s.conf`', executable, method, manager->manager_address, working_dir, server->port, working_dir, server->port);
if (system(cmd) == -1) {
",zsh-5.4.2/2.json#trace6,369,1,"700,711,726,770,867,1663,1667,4622,4661,4963,4993",tracer-signaturedb-rag/signature-db-ori/zsh-5.4.2/2.json,c887250844cb9957b7a996fc52f754e4,"	de = readdir(dir);
    return metafy(de->d_name, -1, META_STATIC);
	    buf = hrealloc(buf, len, len + meta + 1);
    if (!old && !p)
	if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h))
    if (p + old < arena(h) + h->used) {
    if (p == arena(h)) {
	return p;
    return buf;
		while ((fn = zreaddir(lock, 1)) && !errflag) {
			sprintf(buf, ""%s/%s"", *s, fn);"
14,13,Safe,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,393,1,139,False,tail_512,1,5.9136962890625,77,trace-csv::78,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,398,1,153,0.04,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);snprin...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd, ...",14,14,0,,test,,,"r   = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);
struct server *server = get_server(buf, r);
int ret = add_server(manager, server);
char *cmd = construct_command_line(manager, server);
snprintf(cmd, BUF_SIZE, '%s --manager-address %s -f %s/.shadowsocks_%d.pid -c %s/.shadowsocks_%d.conf', executable, manager->manager_address, working_dir, port, working_dir, port);
",autotrace-20200219.65/3.json#trace3,78,1,"103,109,174,202,247,421",tracer-signaturedb-rag/signature-db-ori/autotrace-20200219.65/3.json,1a60b0e012a7429a8bc83c0b4115f846,"    if (!ReadOK(fd, buffer, 8)) {
    Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */
  return ((short)(puffer[0] | puffer[1] << 8));
  if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0)
  image_storage = ReadImage(fd, Bitmap_Head.biWidth, Bitmap_Head.biHeight, ColorMap, Bitmap_Head.biBitCnt, Bitmap_Head.biCompr, rowbytes, Grey);
    XMALLOC(image, width * height * 1 * sizeof(unsigned char));"
14,13,Safe,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,393,1,139,False,tail_512,2,5.9136962890625,80,trace-csv::81,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,398,1,153,0.04,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);snprin...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd, ...",14,14,0,,test,,,"r   = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);
struct server *server = get_server(buf, r);
int ret = add_server(manager, server);
char *cmd = construct_command_line(manager, server);
snprintf(cmd, BUF_SIZE, '%s --manager-address %s -f %s/.shadowsocks_%d.pid -c %s/.shadowsocks_%d.conf', executable, manager->manager_address, working_dir, port, working_dir, port);
",autotrace-20200219.65/4.json#trace3,81,1,"103,109,174,202,251,421",tracer-signaturedb-rag/signature-db-ori/autotrace-20200219.65/4.json,1a60b0e012a7429a8bc83c0b4115f846,"    if (!ReadOK(fd, buffer, 8)) {
    Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */
  return ((short)(puffer[0] | puffer[1] << 8));
  if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0)
  image_storage = ReadImage(fd, Bitmap_Head.biWidth, Bitmap_Head.biHeight, ColorMap, Bitmap_Head.biBitCnt, Bitmap_Head.biCompr, rowbytes, Grey);
    XMALLOC(image, width * height * 1 * sizeof(unsigned char));"
14,13,Safe,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,393,1,139,False,tail_512,3,5.9991455078125,74,trace-csv::75,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,398,1,153,0.04,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);snprin...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd, ...",14,14,0,,test,,,"r   = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);
struct server *server = get_server(buf, r);
int ret = add_server(manager, server);
char *cmd = construct_command_line(manager, server);
snprintf(cmd, BUF_SIZE, '%s --manager-address %s -f %s/.shadowsocks_%d.pid -c %s/.shadowsocks_%d.conf', executable, manager->manager_address, working_dir, port, working_dir, port);
",autotrace-20200219.65/2.json#trace3,75,1,"103,109,174,202,244,421",tracer-signaturedb-rag/signature-db-ori/autotrace-20200219.65/2.json,1a60b0e012a7429a8bc83c0b4115f846,"    if (!ReadOK(fd, buffer, 8)) {
    Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */
  return ((short)(puffer[0] | puffer[1] << 8));
  if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0)
  image_storage = ReadImage(fd, Bitmap_Head.biWidth, Bitmap_Head.biHeight, ColorMap, Bitmap_Head.biBitCnt, Bitmap_Head.biCompr, rowbytes, Grey);
    XMALLOC(image, width * height * 3 * sizeof(unsigned char));"
14,13,Safe,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,393,1,139,False,tail_512,4,6.08233642578125,375,trace-csv::376,Vulnerable,False,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,217,1,101,0.04878048780487805,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);snprin...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); return p; return buf; while ((fn = zreaddir(lock, 1)) && !errflag) { sprintf(buf, ""%s/%s"", *s, fn);",14,14,0,,test,,,"r   = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);
struct server *server = get_server(buf, r);
int ret = add_server(manager, server);
char *cmd = construct_command_line(manager, server);
snprintf(cmd, BUF_SIZE, '%s --manager-address %s -f %s/.shadowsocks_%d.pid -c %s/.shadowsocks_%d.conf', executable, manager->manager_address, working_dir, port, working_dir, port);
",zsh-5.4.2/2.json#trace13,376,1,"699,1663,1667,4622,4661,4963,4993",tracer-signaturedb-rag/signature-db-ori/zsh-5.4.2/2.json,c887250844cb9957b7a996fc52f754e4,"	de = readdir(dir);
    return metafy(de->d_name, -1, META_STATIC);
	    buf = hrealloc(buf, len, len + meta + 1);
	return p;
    return buf;
		while ((fn = zreaddir(lock, 1)) && !errflag) {
			sprintf(buf, ""%s/%s"", *s, fn);"
14,13,Safe,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,393,1,139,False,tail_512,5,6.14697265625,305,trace-csv::306,Vulnerable,False,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,289,1,122,0.046511627906976744,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);snprin...","if (!ReadOK (fd, buffer, 8)) Bitmap_Head.biWidth = ToS (&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1]<<8)); rowbytes= ( (Bitmap_Head.biWidth * Bitmap_Head.biBitCnt - 1) / 32) * 4 + 4; image.bitmap = R...",14,14,0,,test,,,"r   = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);
struct server *server = get_server(buf, r);
int ret = add_server(manager, server);
char *cmd = construct_command_line(manager, server);
snprintf(cmd, BUF_SIZE, '%s --manager-address %s -f %s/.shadowsocks_%d.pid -c %s/.shadowsocks_%d.conf', executable, manager->manager_address, working_dir, port, working_dir, port);
",sam2p-0.49.4/4.json#trace9,306,1,"111,114,188,206,281,483",tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/4.json,c70aedce697292cc3f22625f0002d28a,"      if (!ReadOK (fd, buffer, 8))
      Bitmap_Head.biWidth    = ToS (&buffer[0x00]);   /* 12 */
  return ((short)(puffer[0] | puffer[1]<<8));
  rowbytes= ( (Bitmap_Head.biWidth * Bitmap_Head.biBitCnt - 1) / 32) * 4 + 4;
  image.bitmap = ReadImage (fd,
  XMALLOCT (buffer, unsigned char*, rowbytes);"
14,13,Safe,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,393,1,139,False,tail_512,6,6.1534423828125,75,trace-csv::76,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,400,1,154,0.04,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);snprin...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biHeight = ToS(&buffer[0x02]); /* 14 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd,...",14,14,0,,test,,,"r   = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);
struct server *server = get_server(buf, r);
int ret = add_server(manager, server);
char *cmd = construct_command_line(manager, server);
snprintf(cmd, BUF_SIZE, '%s --manager-address %s -f %s/.shadowsocks_%d.pid -c %s/.shadowsocks_%d.conf', executable, manager->manager_address, working_dir, port, working_dir, port);
",autotrace-20200219.65/3.json#trace1,76,1,"103,110,174,202,247,421",tracer-signaturedb-rag/signature-db-ori/autotrace-20200219.65/3.json,1a60b0e012a7429a8bc83c0b4115f846,"    if (!ReadOK(fd, buffer, 8)) {
    Bitmap_Head.biHeight = ToS(&buffer[0x02]);  /* 14 */
  return ((short)(puffer[0] | puffer[1] << 8));
  if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0)
  image_storage = ReadImage(fd, Bitmap_Head.biWidth, Bitmap_Head.biHeight, ColorMap, Bitmap_Head.biBitCnt, Bitmap_Head.biCompr, rowbytes, Grey);
    XMALLOC(image, width * height * 1 * sizeof(unsigned char));"
15,14,Vulnerable,openjpeg__CVE-2019-12973,CVE-2019-12973,1749,1,858,True,tail_512,1,8.939208984375,221,trace-csv::222,Vulnerable,True,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,578,1,259,0.03278688524590164,"image = bmptoimage(parameters.infile, &parameters);opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters)IN = fopen(filename, ""rb"");if (!bmp_read_info_header(IN, &Info_h)) {static OPJ_BOOL bmp_re...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He...",15,15,1,1,test,,,"
image = bmptoimage(parameters.infile, &parameters);
opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters)
IN = fopen(filename, ""rb"");
if (!bmp_read_info_header(IN, &Info_h)) {
static OPJ_BOOL bmp_read_info_header(FILE* IN, OPJ_BITMAPINFOHEADER* header)
header->biWidth  = (OPJ_UINT32)getc(IN);
l_result = bmp_read_rle8_data(IN, pData, stride, Info_h.biWidth,
bmp8toimage(pData, stride, image, pLUT);
bSuccess = opj_start_compress(l_codec, image, l_stream);
if (! opj_write_tile(l_codec, i, l_data, l_data_size, l_stream)) {
return l_codec->m_codec_data.m_compression.opj_write_tile(l_codec->m_codec,
OPJ_BOOL opj_j2k_write_tile(opj_j2k_t * p_j2k,
if (! opj_j2k_post_write_tile(p_j2k, p_stream, p_manager)) {
if (! opj_j2k_write_first_tile_part(p_j2k, l_current_data, &l_nb_bytes_written,
l_tcd = p_j2k->m_tcd;
if (! opj_j2k_write_sod(p_j2k, l_tcd, p_data, &l_current_nb_bytes_written,
static OPJ_BOOL opj_j2k_write_sod(opj_j2k_t *p_j2k, opj_tcd_t * p_tile_coder,
if (! opj_tcd_encode_tile(p_tile_coder, p_j2k->m_current_tile_number, p_data
OPJ_BOOL opj_tcd_encode_tile(opj_tcd_t *p_tcd,
if (! opj_tcd_t1_encode(p_tcd)) {
if (! opj_t1_encode_cblks(l_t1, p_tcd->tcd_image->tiles, l_tcp, l_mct_norms,
OPJ_BOOL opj_t1_encode_cblks(opj_t1_t *t1, opj_tcd_tile_t *tile,
for (compno = 0; compno < tile->numcomps; ++compno) {
opj_tcd_tilecomp_t* tilec = &tile->comps[compno];
for (resno = 0; resno < tilec->numresolutions; ++resno) {
opj_tcd_resolution_t *res = &tilec->resolutions[resno];
for (bandno = 0; bandno < res->numbands; ++bandno) {
opj_tcd_band_t* OPJ_RESTRICT band = &res->bands[bandno];
for (precno = 0; precno < res->pw * res->ph; ++precno) {
opj_tcd_precinct_t *prc = &band->precincts[precno];
for (cblkno = 0; cblkno < prc->cw * prc->ch; ++cblkno) {
",sam2p-0.49.4/10.json#trace3,222,1,"126,131,132,170,206,265,383,407,445,483",tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/10.json,c70aedce697292cc3f22625f0002d28a,"      if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4))
      Bitmap_Head.biPlanes  =ToS (&buffer[0x08]);       /* 1A */
      Bitmap_Head.biBitCnt  =ToS (&buffer[0x0A]);       /* 1C */
  return ((short)(puffer[0] | puffer[1]<<8));
  if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8))
  image.bitmap = ReadImage (fd,
  if (bpp >= 16) /* color image */
		    if ((howmuch / (8 / bpp)) % 2)
			    *temp = (unsigned char) ((buffer[1] & (((1<<bpp)-1) << (8 - (i * bpp)))) >> (8 - (i * bpp)));
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
