query_sample_id,query_index,query_label,query_project,query_cve,query_code_chars,query_code_lines,query_codebert_tokens,query_truncated_for_embedding,embedding_token_window,rank,faiss_l2_distance,retrieved_index,retrieved_sample_id,retrieved_label,label_matches_query,retrieved_project,retrieved_cve,retrieved_cve_normalized,same_cve,retrieved_dataset_type,retrieved_source,retrieved_code_chars,retrieved_code_lines,retrieved_codebert_tokens,lexical_jaccard,query_snippet,retrieved_snippet
6,5,Safe,spice-vdagent__CVE-2017-15108,CVE-2017-15108,711,1,275,False,tail_512,6,9.616943359375,257,trace-csv::258,Vulnerable,False,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,447,1,201,0.034482758620689655,"udscs_do_read(&conn);static void udscs_do_read(struct udscs_connection **conp)udscs_read_complete(connp);conn->read_callback(connp, &conn->header, conn->data.buf);static void daemon_read_complete(struct udscs_connecti...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He..."
7,6,Vulnerable,php-src__CVE-2015-8617,CVE-2015-8617,423,1,188,False,tail_512,1,6.4854736328125,74,trace-csv::75,Vulnerable,True,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,398,1,153,0.018867924528301886,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);smart_str_appendl(&post_data.str, buf, len);if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {static inline int add_post_vars(zval *arr, post_v...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd, ..."
7,6,Vulnerable,php-src__CVE-2015-8617,CVE-2015-8617,423,1,188,False,tail_512,2,6.50408935546875,77,trace-csv::78,Vulnerable,True,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,398,1,153,0.018867924528301886,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);smart_str_appendl(&post_data.str, buf, len);if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {static inline int add_post_vars(zval *arr, post_v...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd, ..."
7,6,Vulnerable,php-src__CVE-2015-8617,CVE-2015-8617,423,1,188,False,tail_512,3,6.50408935546875,80,trace-csv::81,Vulnerable,True,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,398,1,153,0.018867924528301886,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);smart_str_appendl(&post_data.str, buf, len);if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {static inline int add_post_vars(zval *arr, post_v...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd, ..."
7,6,Vulnerable,php-src__CVE-2015-8617,CVE-2015-8617,423,1,188,False,tail_512,4,6.53729248046875,75,trace-csv::76,Vulnerable,True,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,400,1,154,0.018867924528301886,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);smart_str_appendl(&post_data.str, buf, len);if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {static inline int add_post_vars(zval *arr, post_v...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biHeight = ToS(&buffer[0x02]); /* 14 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd,..."
7,6,Vulnerable,php-src__CVE-2015-8617,CVE-2015-8617,423,1,188,False,tail_512,5,6.53729248046875,78,trace-csv::79,Vulnerable,True,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,400,1,154,0.018867924528301886,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);smart_str_appendl(&post_data.str, buf, len);if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {static inline int add_post_vars(zval *arr, post_v...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biHeight = ToS(&buffer[0x02]); /* 14 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd,..."
7,6,Vulnerable,php-src__CVE-2015-8617,CVE-2015-8617,423,1,188,False,tail_512,6,6.5406494140625,72,trace-csv::73,Vulnerable,True,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,400,1,154,0.018867924528301886,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);smart_str_appendl(&post_data.str, buf, len);if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {static inline int add_post_vars(zval *arr, post_v...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biHeight = ToS(&buffer[0x02]); /* 14 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd,..."
8,7,Safe,php-src__CVE-2015-8617,CVE-2015-8617,457,1,198,False,tail_512,1,6.19427490234375,74,trace-csv::75,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,398,1,153,0.01818181818181818,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);smart_str_appendl(&post_data.str, buf, len);if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {static inline int add_post_vars(zval *arr, post_v...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd, ..."
8,7,Safe,php-src__CVE-2015-8617,CVE-2015-8617,457,1,198,False,tail_512,2,6.23486328125,77,trace-csv::78,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,398,1,153,0.01818181818181818,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);smart_str_appendl(&post_data.str, buf, len);if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {static inline int add_post_vars(zval *arr, post_v...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd, ..."
8,7,Safe,php-src__CVE-2015-8617,CVE-2015-8617,457,1,198,False,tail_512,3,6.23486328125,80,trace-csv::81,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,398,1,153,0.01818181818181818,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);smart_str_appendl(&post_data.str, buf, len);if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {static inline int add_post_vars(zval *arr, post_v...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd, ..."
8,7,Safe,php-src__CVE-2015-8617,CVE-2015-8617,457,1,198,False,tail_512,4,6.28192138671875,72,trace-csv::73,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,400,1,154,0.01818181818181818,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);smart_str_appendl(&post_data.str, buf, len);if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {static inline int add_post_vars(zval *arr, post_v...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biHeight = ToS(&buffer[0x02]); /* 14 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd,..."
8,7,Safe,php-src__CVE-2015-8617,CVE-2015-8617,457,1,198,False,tail_512,5,6.2982177734375,75,trace-csv::76,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,400,1,154,0.01818181818181818,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);smart_str_appendl(&post_data.str, buf, len);if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {static inline int add_post_vars(zval *arr, post_v...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biHeight = ToS(&buffer[0x02]); /* 14 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd,..."
8,7,Safe,php-src__CVE-2015-8617,CVE-2015-8617,457,1,198,False,tail_512,6,6.2982177734375,78,trace-csv::79,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,400,1,154,0.01818181818181818,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);smart_str_appendl(&post_data.str, buf, len);if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {static inline int add_post_vars(zval *arr, post_v...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biHeight = ToS(&buffer[0x02]); /* 14 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd,..."
9,8,Vulnerable,rsyslog__CVE-2017-12588,CVE-2017-12588,561,1,225,False,tail_512,1,5.63287353515625,19,trace-csv::20,Vulnerable,True,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,592,1,259,0.03076923076923077,"CHKiRet(actionPrepare(pThis, pWti));CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData));CHKiRet(actionCallDoAction(pThis, actParams, pWti));iRet = pThi...","if (!ReadOK(fd, buffer, Bitmap_File_Head.biSize - 4)) { Bitmap_Head.biBitCnt = ToS(&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8)..."
9,8,Vulnerable,rsyslog__CVE-2017-12588,CVE-2017-12588,561,1,225,False,tail_512,2,5.63287353515625,20,trace-csv::21,Vulnerable,True,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,592,1,259,0.03076923076923077,"CHKiRet(actionPrepare(pThis, pWti));CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData));CHKiRet(actionCallDoAction(pThis, actParams, pWti));iRet = pThi...","if (!ReadOK(fd, buffer, Bitmap_File_Head.biSize - 4)) { Bitmap_Head.biBitCnt = ToS(&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8)..."
9,8,Vulnerable,rsyslog__CVE-2017-12588,CVE-2017-12588,561,1,225,False,tail_512,3,5.63287353515625,56,trace-csv::57,Vulnerable,True,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,592,1,259,0.03076923076923077,"CHKiRet(actionPrepare(pThis, pWti));CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData));CHKiRet(actionCallDoAction(pThis, actParams, pWti));iRet = pThi...","if (!ReadOK(fd, buffer, Bitmap_File_Head.biSize - 4)) { Bitmap_Head.biBitCnt = ToS(&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8)..."
9,8,Vulnerable,rsyslog__CVE-2017-12588,CVE-2017-12588,561,1,225,False,tail_512,4,5.63287353515625,57,trace-csv::58,Vulnerable,True,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,592,1,259,0.03076923076923077,"CHKiRet(actionPrepare(pThis, pWti));CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData));CHKiRet(actionCallDoAction(pThis, actParams, pWti));iRet = pThi...","if (!ReadOK(fd, buffer, Bitmap_File_Head.biSize - 4)) { Bitmap_Head.biBitCnt = ToS(&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8)..."
9,8,Vulnerable,rsyslog__CVE-2017-12588,CVE-2017-12588,561,1,225,False,tail_512,5,5.7427978515625,90,trace-csv::91,Vulnerable,True,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,566,1,247,0.031746031746031744,"CHKiRet(actionPrepare(pThis, pWti));CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData));CHKiRet(actionCallDoAction(pThis, actParams, pWti));iRet = pThi...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biBitCnt = ToS(&buffer[0x06]); /* 18 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8)) image_storage = ReadImag..."
9,8,Vulnerable,rsyslog__CVE-2017-12588,CVE-2017-12588,561,1,225,False,tail_512,6,6.07769775390625,221,trace-csv::222,Vulnerable,True,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,578,1,259,0.03225806451612903,"CHKiRet(actionPrepare(pThis, pWti));CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData));CHKiRet(actionCallDoAction(pThis, actParams, pWti));iRet = pThi...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He..."
10,9,Safe,rsyslog__CVE-2017-12588,CVE-2017-12588,567,1,228,False,tail_512,1,5.62652587890625,19,trace-csv::20,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,592,1,259,0.03076923076923077,"CHKiRet(actionPrepare(pThis, pWti));CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData));CHKiRet(actionCallDoAction(pThis, actParams, pWti));iRet = pThi...","if (!ReadOK(fd, buffer, Bitmap_File_Head.biSize - 4)) { Bitmap_Head.biBitCnt = ToS(&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8)..."
10,9,Safe,rsyslog__CVE-2017-12588,CVE-2017-12588,567,1,228,False,tail_512,2,5.62652587890625,20,trace-csv::21,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,592,1,259,0.03076923076923077,"CHKiRet(actionPrepare(pThis, pWti));CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData));CHKiRet(actionCallDoAction(pThis, actParams, pWti));iRet = pThi...","if (!ReadOK(fd, buffer, Bitmap_File_Head.biSize - 4)) { Bitmap_Head.biBitCnt = ToS(&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8)..."
10,9,Safe,rsyslog__CVE-2017-12588,CVE-2017-12588,567,1,228,False,tail_512,3,5.62652587890625,56,trace-csv::57,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,592,1,259,0.03076923076923077,"CHKiRet(actionPrepare(pThis, pWti));CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData));CHKiRet(actionCallDoAction(pThis, actParams, pWti));iRet = pThi...","if (!ReadOK(fd, buffer, Bitmap_File_Head.biSize - 4)) { Bitmap_Head.biBitCnt = ToS(&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8)..."
10,9,Safe,rsyslog__CVE-2017-12588,CVE-2017-12588,567,1,228,False,tail_512,4,5.62652587890625,57,trace-csv::58,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,592,1,259,0.03076923076923077,"CHKiRet(actionPrepare(pThis, pWti));CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData));CHKiRet(actionCallDoAction(pThis, actParams, pWti));iRet = pThi...","if (!ReadOK(fd, buffer, Bitmap_File_Head.biSize - 4)) { Bitmap_Head.biBitCnt = ToS(&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8)..."
10,9,Safe,rsyslog__CVE-2017-12588,CVE-2017-12588,567,1,228,False,tail_512,5,5.7354736328125,90,trace-csv::91,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,566,1,247,0.031746031746031744,"CHKiRet(actionPrepare(pThis, pWti));CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData));CHKiRet(actionCallDoAction(pThis, actParams, pWti));iRet = pThi...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biBitCnt = ToS(&buffer[0x06]); /* 18 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8)) image_storage = ReadImag..."
10,9,Safe,rsyslog__CVE-2017-12588,CVE-2017-12588,567,1,228,False,tail_512,6,6.02105712890625,221,trace-csv::222,Vulnerable,False,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,578,1,259,0.03225806451612903,"CHKiRet(actionPrepare(pThis, pWti));CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData));CHKiRet(actionCallDoAction(pThis, actParams, pWti));iRet = pThi...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He..."
11,10,Vulnerable,plasma-workspace__CVE-2018-6791,CVE-2018-6791,691,1,201,False,tail_512,1,8.408447265625,352,trace-csv::353,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,351,1,169,0.017241379310344827,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)foreach (const QString &desktop, desktopFiles) {const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLoca...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { return ..."
11,10,Vulnerable,plasma-workspace__CVE-2018-6791,CVE-2018-6791,691,1,201,False,tail_512,2,8.408447265625,354,trace-csv::355,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,351,1,169,0.017241379310344827,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)foreach (const QString &desktop, desktopFiles) {const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLoca...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { return ..."
11,10,Vulnerable,plasma-workspace__CVE-2018-6791,CVE-2018-6791,691,1,201,False,tail_512,3,8.408447265625,356,trace-csv::357,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,351,1,169,0.017241379310344827,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)foreach (const QString &desktop, desktopFiles) {const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLoca...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { return ..."
11,10,Vulnerable,plasma-workspace__CVE-2018-6791,CVE-2018-6791,691,1,201,False,tail_512,4,8.408447265625,358,trace-csv::359,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,351,1,169,0.017241379310344827,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)foreach (const QString &desktop, desktopFiles) {const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLoca...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { return ..."
11,10,Vulnerable,plasma-workspace__CVE-2018-6791,CVE-2018-6791,691,1,201,False,tail_512,5,8.408447265625,360,trace-csv::361,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,351,1,169,0.017241379310344827,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)foreach (const QString &desktop, desktopFiles) {const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLoca...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { return ..."
11,10,Vulnerable,plasma-workspace__CVE-2018-6791,CVE-2018-6791,691,1,201,False,tail_512,6,8.4310302734375,353,trace-csv::354,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,358,1,174,0.0,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)foreach (const QString &desktop, desktopFiles) {const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLoca...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { if (p =..."
12,11,Safe,plasma-workspace__CVE-2018-6791,CVE-2018-6791,701,1,203,False,tail_512,1,8.42962646484375,353,trace-csv::354,Vulnerable,False,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,358,1,174,0.0,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)foreach (const QString &desktop, desktopFiles) {const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLoca...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { if (p =..."
12,11,Safe,plasma-workspace__CVE-2018-6791,CVE-2018-6791,701,1,203,False,tail_512,2,8.42962646484375,355,trace-csv::356,Vulnerable,False,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,358,1,174,0.0,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)foreach (const QString &desktop, desktopFiles) {const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLoca...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { if (p =..."
12,11,Safe,plasma-workspace__CVE-2018-6791,CVE-2018-6791,701,1,203,False,tail_512,3,8.42962646484375,357,trace-csv::358,Vulnerable,False,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,358,1,174,0.0,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)foreach (const QString &desktop, desktopFiles) {const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLoca...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { if (p =..."
