query_sample_id,query_index,query_label,query_project,query_cve,query_code_chars,query_code_lines,query_codebert_tokens,query_truncated_for_embedding,embedding_token_window,rank,faiss_l2_distance,retrieved_index,retrieved_sample_id,retrieved_label,label_matches_query,retrieved_project,retrieved_cve,retrieved_cve_normalized,same_cve,retrieved_dataset_type,retrieved_source,retrieved_code_chars,retrieved_code_lines,retrieved_codebert_tokens,lexical_jaccard,query_snippet,retrieved_snippet,query_file_name,query_unique_id,query_target,query_vulnerable_line_numbers,query_dataset_type,query_source_signature_path,query_commit_hash,query_full_trace,retrieved_file_name,retrieved_unique_id,retrieved_target,retrieved_vulnerable_line_numbers,retrieved_source_signature_path,retrieved_commit_hash,retrieved_full_trace
12,11,Safe,plasma-workspace__CVE-2018-6791,CVE-2018-6791,701,1,203,False,tail_512,3,8.4298095703125,695,trace-csv::696,Vulnerable,False,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_only_real_world.csv,358,1,174,0.0,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)foreach (const QString &desktop, desktopFiles) {const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLoca...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { if (p =...",12,12,0,,test,,9db872d,"
void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)
foreach (const QString &desktop, desktopFiles) {
const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLocation, ""solid/actions/""+desktop)
QList<KServiceAction> services = KDesktopFileActions::userDefinedServices(filePath, true);
foreach (const KServiceAction &service, services) {
action->setService(service);
m_service = service;
new DelayedExecutor(m_service, device);
DelayedExecutor::DelayedExecutor(const KServiceAction &service, Solid::Device &device): m_service(service)
QString exec = m_service.exec();
mx.expandMacrosShellQuote(exec);
KRun::runCommand(exec, QString(), m_service.icon(), 0);
",zsh-5.4.2/1.json#trace8,8695,1,"700,711,726,770,867,1663,1665,4622,4661,4963,4993",tracer-signaturedb-rag/signature-db-ori/zsh-5.4.2/1.json,c887250844cb9957b7a996fc52f754e4,"	de = readdir(dir);
    return metafy(de->d_name, -1, META_STATIC);
	    buf = hrealloc(buf, len, len + meta + 1);
    if (!old && !p)
	if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h))
    if (p + old < arena(h) + h->used) {
    if (p == arena(h)) {
	return p;
    return buf;
		while ((fn = zreaddir(lock, 1)) && !errflag) {
			sprintf(buf, ""%s/%s?%s"", *s, fn, u);"
12,11,Safe,plasma-workspace__CVE-2018-6791,CVE-2018-6791,701,1,203,False,tail_512,4,8.4298095703125,697,trace-csv::698,Vulnerable,False,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_only_real_world.csv,358,1,174,0.0,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)foreach (const QString &desktop, desktopFiles) {const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLoca...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { if (p =...",12,12,0,,test,,9db872d,"
void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)
foreach (const QString &desktop, desktopFiles) {
const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLocation, ""solid/actions/""+desktop)
QList<KServiceAction> services = KDesktopFileActions::userDefinedServices(filePath, true);
foreach (const KServiceAction &service, services) {
action->setService(service);
m_service = service;
new DelayedExecutor(m_service, device);
DelayedExecutor::DelayedExecutor(const KServiceAction &service, Solid::Device &device): m_service(service)
QString exec = m_service.exec();
mx.expandMacrosShellQuote(exec);
KRun::runCommand(exec, QString(), m_service.icon(), 0);
",zsh-5.4.2/1.json#trace10,8697,1,"700,711,726,770,867,1663,1665,4622,4661,4963,4993",tracer-signaturedb-rag/signature-db-ori/zsh-5.4.2/1.json,c887250844cb9957b7a996fc52f754e4,"	de = readdir(dir);
    return metafy(de->d_name, -1, META_STATIC);
	    buf = hrealloc(buf, len, len + meta + 1);
    if (!old && !p)
	if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h))
    if (p + old < arena(h) + h->used) {
    if (p == arena(h)) {
	return p;
    return buf;
		while ((fn = zreaddir(lock, 1)) && !errflag) {
			sprintf(buf, ""%s/%s?%s"", *s, fn, u);"
12,11,Safe,plasma-workspace__CVE-2018-6791,CVE-2018-6791,701,1,203,False,tail_512,5,8.4298095703125,699,trace-csv::700,Vulnerable,False,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_only_real_world.csv,358,1,174,0.0,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)foreach (const QString &desktop, desktopFiles) {const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLoca...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { if (p =...",12,12,0,,test,,9db872d,"
void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)
foreach (const QString &desktop, desktopFiles) {
const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLocation, ""solid/actions/""+desktop)
QList<KServiceAction> services = KDesktopFileActions::userDefinedServices(filePath, true);
foreach (const KServiceAction &service, services) {
action->setService(service);
m_service = service;
new DelayedExecutor(m_service, device);
DelayedExecutor::DelayedExecutor(const KServiceAction &service, Solid::Device &device): m_service(service)
QString exec = m_service.exec();
mx.expandMacrosShellQuote(exec);
KRun::runCommand(exec, QString(), m_service.icon(), 0);
",zsh-5.4.2/1.json#trace12,8699,1,"700,711,726,770,867,1663,1665,4622,4661,4963,4993",tracer-signaturedb-rag/signature-db-ori/zsh-5.4.2/1.json,c887250844cb9957b7a996fc52f754e4,"	de = readdir(dir);
    return metafy(de->d_name, -1, META_STATIC);
	    buf = hrealloc(buf, len, len + meta + 1);
    if (!old && !p)
	if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h))
    if (p + old < arena(h) + h->used) {
    if (p == arena(h)) {
	return p;
    return buf;
		while ((fn = zreaddir(lock, 1)) && !errflag) {
			sprintf(buf, ""%s/%s?%s"", *s, fn, u);"
12,11,Safe,plasma-workspace__CVE-2018-6791,CVE-2018-6791,701,1,203,False,tail_512,6,8.435791015625,690,trace-csv::691,Vulnerable,False,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_only_real_world.csv,351,1,169,0.017241379310344827,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)foreach (const QString &desktop, desktopFiles) {const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLoca...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { return ...",12,12,0,,test,,9db872d,"
void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)
foreach (const QString &desktop, desktopFiles) {
const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLocation, ""solid/actions/""+desktop)
QList<KServiceAction> services = KDesktopFileActions::userDefinedServices(filePath, true);
foreach (const KServiceAction &service, services) {
action->setService(service);
m_service = service;
new DelayedExecutor(m_service, device);
DelayedExecutor::DelayedExecutor(const KServiceAction &service, Solid::Device &device): m_service(service)
QString exec = m_service.exec();
mx.expandMacrosShellQuote(exec);
KRun::runCommand(exec, QString(), m_service.icon(), 0);
",zsh-5.4.2/1.json#trace3,8690,1,"700,711,726,756,1663,1665,4622,4661,4963,4993",tracer-signaturedb-rag/signature-db-ori/zsh-5.4.2/1.json,c887250844cb9957b7a996fc52f754e4,"	de = readdir(dir);
    return metafy(de->d_name, -1, META_STATIC);
	    buf = hrealloc(buf, len, len + meta + 1);
    if (!old && !p)
	if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h))
    if (p + old < arena(h) + h->used) {
	    return new ? p : NULL;
    return buf;
		while ((fn = zreaddir(lock, 1)) && !errflag) {
			sprintf(buf, ""%s/%s?%s"", *s, fn, u);"
13,12,Vulnerable,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,492,1,173,False,tail_512,1,4.72998046875,689,trace-csv::690,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_only_real_world.csv,305,1,147,0.06382978723404255,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);if (se...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p + old < arena(h) + h->used) { if (p == arena(h)) { return p; return buf; while ((fn = zrea...",13,13,1,1,test,,,"r   = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);
struct server *server = get_server(buf, r);
int ret = add_server(manager, server);
char *cmd = construct_command_line(manager, server);
if (server->method) method = server->method;
snprintf(cmd, BUF_SIZE, '%s -m %s --manager-address %s -f %s/.shadowsocks_%s.pid -c %s/.shadowsocks_%s.conf`', executable, method, manager->manager_address, working_dir, server->port, working_dir, server->port);
if (system(cmd) == -1) {
",zsh-5.4.2/1.json#trace2,8689,1,"700,726,770,867,1663,1665,4622,4661,4963,4993",tracer-signaturedb-rag/signature-db-ori/zsh-5.4.2/1.json,c887250844cb9957b7a996fc52f754e4,"	de = readdir(dir);
    return metafy(de->d_name, -1, META_STATIC);
	    buf = hrealloc(buf, len, len + meta + 1);
    if (!old && !p)
    if (p + old < arena(h) + h->used) {
    if (p == arena(h)) {
	return p;
    return buf;
		while ((fn = zreaddir(lock, 1)) && !errflag) {
			sprintf(buf, ""%s/%s?%s"", *s, fn, u);"
13,12,Vulnerable,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,492,1,173,False,tail_512,2,4.7684326171875,702,trace-csv::703,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_only_real_world.csv,299,1,142,0.06382978723404255,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);if (se...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p + old < arena(h) + h->used) { if (p == arena(h)) { return p; return buf; while ((fn = zrea...",13,13,1,1,test,,,"r   = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);
struct server *server = get_server(buf, r);
int ret = add_server(manager, server);
char *cmd = construct_command_line(manager, server);
if (server->method) method = server->method;
snprintf(cmd, BUF_SIZE, '%s -m %s --manager-address %s -f %s/.shadowsocks_%s.pid -c %s/.shadowsocks_%s.conf`', executable, method, manager->manager_address, working_dir, server->port, working_dir, server->port);
if (system(cmd) == -1) {
",zsh-5.4.2/2.json#trace2,8702,1,"700,726,770,867,1663,1667,4622,4661,4963,4993",tracer-signaturedb-rag/signature-db-ori/zsh-5.4.2/2.json,c887250844cb9957b7a996fc52f754e4,"	de = readdir(dir);
    return metafy(de->d_name, -1, META_STATIC);
	    buf = hrealloc(buf, len, len + meta + 1);
    if (!old && !p)
    if (p + old < arena(h) + h->used) {
    if (p == arena(h)) {
	return p;
    return buf;
		while ((fn = zreaddir(lock, 1)) && !errflag) {
			sprintf(buf, ""%s/%s"", *s, fn);"
13,12,Vulnerable,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,492,1,173,False,tail_512,3,4.7689208984375,359,trace-csv::360,Vulnerable,True,shntool-3.0.5,,UNKNOWN,False,test,dataset/signature_db_Vul_data_only_real_world.csv,381,1,165,0.058823529411764705,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);if (se...","if (fread(buf, 1, 4, file) != 4) *le_val = (buf[3] << 24) | (buf[2] << 16) | (buf[1] << 8) | buf[0]; if (!read_tag(info->input,tag) || !read_le_long(info->input,&le_long)) { info->data_size = le_long; success = shift_...",13,13,1,1,test,,,"r   = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);
struct server *server = get_server(buf, r);
int ret = add_server(manager, server);
char *cmd = construct_command_line(manager, server);
if (server->method) method = server->method;
snprintf(cmd, BUF_SIZE, '%s -m %s --manager-address %s -f %s/.shadowsocks_%s.pid -c %s/.shadowsocks_%s.conf`', executable, method, manager->manager_address, working_dir, server->port, working_dir, server->port);
if (system(cmd) == -1) {
",shntool-3.0.5/2.json#trace1,8359,1,"107,116,222,247,316,318,396",tracer-signaturedb-rag/signature-db-ori/shntool-3.0.5/2.json,474da38faebd16ee822b5fbcbb5fa9b8,"  if (fread(buf, 1, 4, file) != 4)
    *le_val = (buf[3] << 24) | (buf[2] << 16) | (buf[1] << 8) | buf[0];
    if (!read_tag(info->input,tag) || !read_le_long(info->input,&le_long)) {
  info->data_size = le_long;
    success = shift_comparison(info1,info2);
  bytes = min(min(info1->data_size,info2->data_size),cmp_size);
  if (NULL == (buf1 = malloc(2 * bytes * sizeof(unsigned char)))) {"
13,12,Vulnerable,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,492,1,173,False,tail_512,4,4.7689208984375,362,trace-csv::363,Vulnerable,True,shntool-3.0.5,,UNKNOWN,False,test,dataset/signature_db_Vul_data_only_real_world.csv,381,1,165,0.058823529411764705,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);if (se...","if (fread(buf, 1, 4, file) != 4) *le_val = (buf[3] << 24) | (buf[2] << 16) | (buf[1] << 8) | buf[0]; if (!read_tag(info->input,tag) || !read_le_long(info->input,&le_long)) { info->data_size = le_long; success = shift_...",13,13,1,1,test,,,"r   = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);
struct server *server = get_server(buf, r);
int ret = add_server(manager, server);
char *cmd = construct_command_line(manager, server);
if (server->method) method = server->method;
snprintf(cmd, BUF_SIZE, '%s -m %s --manager-address %s -f %s/.shadowsocks_%s.pid -c %s/.shadowsocks_%s.conf`', executable, method, manager->manager_address, working_dir, server->port, working_dir, server->port);
if (system(cmd) == -1) {
",shntool-3.0.5/2.json#trace4,8362,1,"107,116,222,247,316,318,396",tracer-signaturedb-rag/signature-db-ori/shntool-3.0.5/2.json,474da38faebd16ee822b5fbcbb5fa9b8,"  if (fread(buf, 1, 4, file) != 4)
    *le_val = (buf[3] << 24) | (buf[2] << 16) | (buf[1] << 8) | buf[0];
    if (!read_tag(info->input,tag) || !read_le_long(info->input,&le_long)) {
  info->data_size = le_long;
    success = shift_comparison(info1,info2);
  bytes = min(min(info1->data_size,info2->data_size),cmp_size);
  if (NULL == (buf1 = malloc(2 * bytes * sizeof(unsigned char)))) {"
13,12,Vulnerable,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,492,1,173,False,tail_512,5,4.78790283203125,700,trace-csv::701,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_only_real_world.csv,223,1,106,0.045454545454545456,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);if (se...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); return p; return buf; while ((fn = zreaddir(lock, 1)) && !errflag) { sprintf(buf, ""%s/%s?%s"", *s, fn, u);",13,13,1,1,test,,,"r   = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);
struct server *server = get_server(buf, r);
int ret = add_server(manager, server);
char *cmd = construct_command_line(manager, server);
if (server->method) method = server->method;
snprintf(cmd, BUF_SIZE, '%s -m %s --manager-address %s -f %s/.shadowsocks_%s.pid -c %s/.shadowsocks_%s.conf`', executable, method, manager->manager_address, working_dir, server->port, working_dir, server->port);
if (system(cmd) == -1) {
",zsh-5.4.2/1.json#trace13,8700,1,"699,1663,1665,4622,4661,4963,4993",tracer-signaturedb-rag/signature-db-ori/zsh-5.4.2/1.json,c887250844cb9957b7a996fc52f754e4,"	de = readdir(dir);
    return metafy(de->d_name, -1, META_STATIC);
	    buf = hrealloc(buf, len, len + meta + 1);
	return p;
    return buf;
		while ((fn = zreaddir(lock, 1)) && !errflag) {
			sprintf(buf, ""%s/%s?%s"", *s, fn, u);"
13,12,Vulnerable,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,492,1,173,False,tail_512,6,4.8203125,713,trace-csv::714,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_only_real_world.csv,217,1,101,0.045454545454545456,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);if (se...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); return p; return buf; while ((fn = zreaddir(lock, 1)) && !errflag) { sprintf(buf, ""%s/%s"", *s, fn);",13,13,1,1,test,,,"r   = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);
struct server *server = get_server(buf, r);
int ret = add_server(manager, server);
char *cmd = construct_command_line(manager, server);
if (server->method) method = server->method;
snprintf(cmd, BUF_SIZE, '%s -m %s --manager-address %s -f %s/.shadowsocks_%s.pid -c %s/.shadowsocks_%s.conf`', executable, method, manager->manager_address, working_dir, server->port, working_dir, server->port);
if (system(cmd) == -1) {
",zsh-5.4.2/2.json#trace13,8713,1,"699,1663,1667,4622,4661,4963,4993",tracer-signaturedb-rag/signature-db-ori/zsh-5.4.2/2.json,c887250844cb9957b7a996fc52f754e4,"	de = readdir(dir);
    return metafy(de->d_name, -1, META_STATIC);
	    buf = hrealloc(buf, len, len + meta + 1);
	return p;
    return buf;
		while ((fn = zreaddir(lock, 1)) && !errflag) {
			sprintf(buf, ""%s/%s"", *s, fn);"
14,13,Safe,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,393,1,139,False,tail_512,1,5.9136962890625,77,trace-csv::78,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_only_real_world.csv,398,1,153,0.04,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);snprin...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd, ...",14,14,0,,test,,,"r   = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);
struct server *server = get_server(buf, r);
int ret = add_server(manager, server);
char *cmd = construct_command_line(manager, server);
snprintf(cmd, BUF_SIZE, '%s --manager-address %s -f %s/.shadowsocks_%d.pid -c %s/.shadowsocks_%d.conf', executable, manager->manager_address, working_dir, port, working_dir, port);
",autotrace-20200219.65/3.json#trace3,8070,1,"103,109,174,202,247,421",tracer-signaturedb-rag/signature-db-ori/autotrace-20200219.65/3.json,1a60b0e012a7429a8bc83c0b4115f846,"    if (!ReadOK(fd, buffer, 8)) {
    Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */
  return ((short)(puffer[0] | puffer[1] << 8));
  if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0)
  image_storage = ReadImage(fd, Bitmap_Head.biWidth, Bitmap_Head.biHeight, ColorMap, Bitmap_Head.biBitCnt, Bitmap_Head.biCompr, rowbytes, Grey);
    XMALLOC(image, width * height * 1 * sizeof(unsigned char));"
14,13,Safe,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,393,1,139,False,tail_512,2,5.9136962890625,80,trace-csv::81,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_only_real_world.csv,398,1,153,0.04,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);snprin...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd, ...",14,14,0,,test,,,"r   = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);
struct server *server = get_server(buf, r);
int ret = add_server(manager, server);
char *cmd = construct_command_line(manager, server);
snprintf(cmd, BUF_SIZE, '%s --manager-address %s -f %s/.shadowsocks_%d.pid -c %s/.shadowsocks_%d.conf', executable, manager->manager_address, working_dir, port, working_dir, port);
",autotrace-20200219.65/4.json#trace3,8073,1,"103,109,174,202,251,421",tracer-signaturedb-rag/signature-db-ori/autotrace-20200219.65/4.json,1a60b0e012a7429a8bc83c0b4115f846,"    if (!ReadOK(fd, buffer, 8)) {
    Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */
  return ((short)(puffer[0] | puffer[1] << 8));
  if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0)
  image_storage = ReadImage(fd, Bitmap_Head.biWidth, Bitmap_Head.biHeight, ColorMap, Bitmap_Head.biBitCnt, Bitmap_Head.biCompr, rowbytes, Grey);
    XMALLOC(image, width * height * 1 * sizeof(unsigned char));"
14,13,Safe,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,393,1,139,False,tail_512,3,5.9991455078125,74,trace-csv::75,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_only_real_world.csv,398,1,153,0.04,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);snprin...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd, ...",14,14,0,,test,,,"r   = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);
struct server *server = get_server(buf, r);
int ret = add_server(manager, server);
char *cmd = construct_command_line(manager, server);
snprintf(cmd, BUF_SIZE, '%s --manager-address %s -f %s/.shadowsocks_%d.pid -c %s/.shadowsocks_%d.conf', executable, manager->manager_address, working_dir, port, working_dir, port);
",autotrace-20200219.65/2.json#trace3,8067,1,"103,109,174,202,244,421",tracer-signaturedb-rag/signature-db-ori/autotrace-20200219.65/2.json,1a60b0e012a7429a8bc83c0b4115f846,"    if (!ReadOK(fd, buffer, 8)) {
    Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */
  return ((short)(puffer[0] | puffer[1] << 8));
  if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0)
  image_storage = ReadImage(fd, Bitmap_Head.biWidth, Bitmap_Head.biHeight, ColorMap, Bitmap_Head.biBitCnt, Bitmap_Head.biCompr, rowbytes, Grey);
    XMALLOC(image, width * height * 3 * sizeof(unsigned char));"
14,13,Safe,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,393,1,139,False,tail_512,4,6.07965087890625,368,trace-csv::369,Vulnerable,False,shntool-3.0.5,,UNKNOWN,False,test,dataset/signature_db_Vul_data_only_real_world.csv,305,1,132,0.044444444444444446,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);snprin...","if (fread(buf, 1, 4, file) != 4) *le_val = (buf[3] << 24) | (buf[2] << 16) | (buf[1] << 8) | buf[0]; info->data_size = le_long; success = shift_comparison(info1,info2); bytes = min(min(info1->data_size,info2->data_siz...",14,14,0,,test,,,"r   = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);
struct server *server = get_server(buf, r);
int ret = add_server(manager, server);
char *cmd = construct_command_line(manager, server);
snprintf(cmd, BUF_SIZE, '%s --manager-address %s -f %s/.shadowsocks_%d.pid -c %s/.shadowsocks_%d.conf', executable, manager->manager_address, working_dir, port, working_dir, port);
",shntool-3.0.5/2.json#trace10,8368,1,"107,116,247,316,318,396",tracer-signaturedb-rag/signature-db-ori/shntool-3.0.5/2.json,474da38faebd16ee822b5fbcbb5fa9b8,"  if (fread(buf, 1, 4, file) != 4)
    *le_val = (buf[3] << 24) | (buf[2] << 16) | (buf[1] << 8) | buf[0];
  info->data_size = le_long;
    success = shift_comparison(info1,info2);
  bytes = min(min(info1->data_size,info2->data_size),cmp_size);
  if (NULL == (buf1 = malloc(2 * bytes * sizeof(unsigned char)))) {"
14,13,Safe,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,393,1,139,False,tail_512,5,6.08233642578125,713,trace-csv::714,Vulnerable,False,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_only_real_world.csv,217,1,101,0.04878048780487805,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);snprin...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); return p; return buf; while ((fn = zreaddir(lock, 1)) && !errflag) { sprintf(buf, ""%s/%s"", *s, fn);",14,14,0,,test,,,"r   = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);
struct server *server = get_server(buf, r);
int ret = add_server(manager, server);
char *cmd = construct_command_line(manager, server);
snprintf(cmd, BUF_SIZE, '%s --manager-address %s -f %s/.shadowsocks_%d.pid -c %s/.shadowsocks_%d.conf', executable, manager->manager_address, working_dir, port, working_dir, port);
",zsh-5.4.2/2.json#trace13,8713,1,"699,1663,1667,4622,4661,4963,4993",tracer-signaturedb-rag/signature-db-ori/zsh-5.4.2/2.json,c887250844cb9957b7a996fc52f754e4,"	de = readdir(dir);
    return metafy(de->d_name, -1, META_STATIC);
	    buf = hrealloc(buf, len, len + meta + 1);
	return p;
    return buf;
		while ((fn = zreaddir(lock, 1)) && !errflag) {
			sprintf(buf, ""%s/%s"", *s, fn);"
